true I(max),predicted I(max)
0.1626076089746671,0.23742707059596455
0.10788548027683548,0.23675457492281482
0.1798660067657943,0.22031091983870105
0.2674590190867256,0.20799098937810725
0.15417780802397493,0.2095620960533263
0.21522758999417685,0.23011006390996863
0.2576912474094953,0.2180274519702825
0.16335414708890314,0.219796440580053
0.22694518145886244,0.21524390431347187
0.2405070429696137,0.2211090931199578
0.19558664536293224,0.22798652392810567
0.19612363110747474,0.19739004485742512
0.1913143932626714,0.22350501825628194
0.19389186314341075,0.22382773138954085
0.1819180002806525,0.21793821471461775
0.248887833665965,0.23648609067921966
0.2569319025397533,0.2170455242352146
0.2665443756451579,0.2055729453606699
0.18515013258385357,0.21240725461024015
0.21904348510216892,0.19967107150489058
0.2005265864682241,0.22051581514022134
0.20325251400251734,0.22303868274519068
0.3239747726594549,0.21427531880665002
0.26979370159457633,0.21953641594269913
0.31272431911831683,0.22788399522826003
0.2570741034424519,0.213727672617813
0.2055987419394391,0.21257849525491185
0.26424789338272026,0.22889406548536612
0.31352434661856365,0.20943770784693228
0.21237433656804888,0.23348356964073994
0.2197412170240725,0.2288962585301193
0.16166025080992305,0.20369485401732507
0.13971671915066422,0.21250759538425784
0.18540207796113484,0.22826916183614515
0.25410720757556465,0.22292145815715153
0.3097410937831605,0.19531976101562332
0.19703389993024117,0.2205924790352297
0.19801527274552672,0.22845728181471103
0.2109926494837129,0.22931648565487178
0.24746959493754936,0.23826956112901518
0.25195185018434113,0.21538434461995487
0.2303786938263939,0.22927109686196623
0.18972717723631508,0.20357067245259372
0.1984795858275768,0.203482335092917
0.20284577384146588,0.22597019308529057
