v АК,v ЦН,I(max)
-0.5,-0.32000000000000006,0.2133034493442611
-0.4824120603015075,-0.32000000000000006,0.2133034493442611
-0.4648241206030151,-0.32000000000000006,0.2133034493442611
-0.4472361809045226,-0.32000000000000006,0.2133034493442611
-0.4296482412060302,-0.32000000000000006,0.2133034493442611
-0.4120603015075377,-0.32000000000000006,0.2133034493442611
-0.3944723618090452,-0.32000000000000006,0.2133034493442611
-0.37688442211055273,-0.32000000000000006,0.2133034493442611
-0.3592964824120603,-0.32000000000000006,0.2133034493442611
-0.3417085427135679,-0.32000000000000006,0.2133034493442611
-0.3241206030150754,-0.32000000000000006,0.2133034493442611
-0.3065326633165829,-0.32000000000000006,0.2133034493442611
-0.2889447236180904,-0.32000000000000006,0.2133034493442611
-0.271356783919598,-0.32000000000000006,0.2133034493442611
-0.2537688442211055,-0.32000000000000006,0.2133034493442611
-0.2361809045226131,-0.32000000000000006,0.2133034493442611
-0.2185929648241206,-0.32000000000000006,0.2133034493442611
-0.20100502512562812,-0.32000000000000006,0.2133034493442611
-0.1834170854271357,-0.32000000000000006,0.2133034493442611
-0.1658291457286432,-0.32000000000000006,0.2133034493442611
-0.14824120603015079,-0.32000000000000006,0.2133034493442611
-0.1306532663316583,-0.32000000000000006,0.2133034493442611
-0.11306532663316582,-0.32000000000000006,0.2133034493442611
-0.09547738693467339,-0.32000000000000006,0.2133034493442611
-0.07788944723618091,-0.32000000000000006,0.2133034493442611
-0.060301507537688426,-0.32000000000000006,0.2133034493442611
-0.042713567839196,-0.32000000000000006,0.2133034493442611
-0.025125628140703515,-0.32000000000000006,0.2133034493442611
-0.007537688442211032,-0.32000000000000006,0.2133034493442611
0.01005025125628145,-0.32000000000000006,0.2133034493442611
0.027638190954773822,-0.32000000000000006,0.2133034493442611
0.045226130653266305,-0.32000000000000006,0.2133034493442611
0.06281407035175879,-0.32000000000000006,0.2133034493442611
0.08040201005025127,-0.32000000000000006,0.2133034493442611
0.09798994974874375,-0.32000000000000006,0.2133034493442611
0.11557788944723613,-0.32000000000000006,0.2133034493442611
0.1331658291457286,-0.32000000000000006,0.2133034493442611
0.1507537688442211,-0.32000000000000006,0.2133034493442611
0.16834170854271358,-0.32000000000000006,0.2133034493442611
0.18592964824120606,-0.32000000000000006,0.2133034493442611
0.20351758793969843,-0.32000000000000006,0.2133034493442611
0.2211055276381909,-0.32000000000000006,0.21305293218773094
0.2386934673366834,-0.32000000000000006,0.2134073132834069
0.2562814070351759,-0.32000000000000006,0.21412159965926678
0.27386934673366836,-0.32000000000000006,0.21412159965926678
0.29145728643216084,-0.32000000000000006,0.21460073725965306
0.3090452261306532,-0.32000000000000006,0.2144771782719867
0.3266331658291457,-0.32000000000000006,0.2144771782719867
0.3442211055276382,-0.32000000000000006,0.2144771782719867
0.36180904522613067,-0.32000000000000006,0.2144771782719867
0.37939698492462315,-0.32000000000000006,0.21396978815198758
0.3969849246231155,-0.32000000000000006,0.21346347245511388
0.414572864321608,-0.32000000000000006,0.21346347245511388
0.4321608040201005,-0.32000000000000006,0.21346347245511388
0.44974874371859297,-0.32000000000000006,0.21346347245511388
0.46733668341708545,-0.32000000000000006,0.2127253078417261
0.48492462311557794,-0.32000000000000006,0.21203060212983887
0.5025125628140703,-0.32000000000000006,0.21097050376972729
0.5201005025125629,-0.32000000000000006,0.21097050376972729
0.5376884422110553,-0.32000000000000006,0.21097050376972729
0.5552763819095476,-0.32000000000000006,0.21097050376972729
0.5728643216080402,-0.32000000000000006,0.21049563330825452
0.5904522613065326,-0.32000000000000006,0.21020414295618944
0.6080402010050252,-0.32000000000000006,0.21063479195577828
0.6256281407035176,-0.32000000000000006,0.21063479195577828
0.64321608040201,-0.32000000000000006,0.21063479195577828
0.6608040201005025,-0.32000000000000006,0.2093622010207043
0.6783919597989949,-0.32000000000000006,0.2093622010207043
0.6959798994974875,-0.32000000000000006,0.2088450641932995
0.7135678391959799,-0.32000000000000006,0.2088450641932995
0.7311557788944723,-0.32000000000000006,0.2088450641932995
0.7487437185929648,-0.32000000000000006,0.2088450641932995
0.7663316582914572,-0.32000000000000006,0.2088450641932995
0.7839195979899498,-0.32000000000000006,0.20912810326270642
0.8015075376884422,-0.32000000000000006,0.20987596440483433
0.8190954773869346,-0.32000000000000006,0.21056630107979077
0.8366834170854272,-0.32000000000000006,0.21246935320762805
0.8542713567839195,-0.32000000000000006,0.21246935320762805
0.8718592964824121,-0.32000000000000006,0.21246935320762805
0.8894472361809045,-0.32000000000000006,0.21469847795144337
0.9070351758793969,-0.32000000000000006,0.21548349672085593
0.9246231155778895,-0.32000000000000006,0.21548349672085593
0.9422110552763818,-0.32000000000000006,0.21548349672085593
0.9597989949748744,-0.32000000000000006,0.21657202539550585
0.9773869346733668,-0.32000000000000006,0.2176835186479567
0.9949748743718594,-0.32000000000000006,0.2194059428795052
1.0125628140703518,-0.32000000000000006,0.2194059428795052
1.0301507537688441,-0.32000000000000006,0.2194059428795052
1.0477386934673367,-0.32000000000000006,0.2194059428795052
1.065326633165829,-0.32000000000000006,0.2194059428795052
1.0829145728643217,-0.32000000000000006,0.22145507124780953
1.100502512562814,-0.32000000000000006,0.22267013084373008
1.1180904522613064,-0.32000000000000006,0.22430736827924305
1.135678391959799,-0.32000000000000006,0.22484217530059344
1.1532663316582914,-0.32000000000000006,0.22404780196999843
1.170854271356784,-0.32000000000000006,0.22404780196999843
1.1884422110552764,-0.32000000000000006,0.22494170729922355
1.2060301507537687,-0.32000000000000006,0.22494170729922355
1.2236180904522613,-0.32000000000000006,0.22494170729922355
1.2412060301507537,-0.32000000000000006,0.22414326651364141
1.2587939698492463,-0.32000000000000006,0.22320993819570562
