true I(650),predicted I(650)
0.08076016871166211,0.0853276238973448
0.0854072583957851,0.07832529042948906
0.0726487026946111,0.0831445900302964
0.09835503448991488,0.0889337456709481
0.08928628578436089,0.08830123359393913
0.07362202547323515,0.0858786346398641
0.07819918265214305,0.08240411829052688
0.07694294167790368,0.090518526993471
0.06883543656301991,0.07916678417928089
0.08209275123549001,0.0800564971263957
0.07864037643384814,0.08472285388499348
0.07644166452750667,0.08274497534643119
0.07545847921150423,0.07899285106148853
0.08883577834326796,0.08943796126912062
0.07931953884334131,0.08359944790807297
0.07738807332770657,0.08670050634729388
0.0758693057504385,0.07944579488515352
0.10404835249801196,0.08743389134814622
0.07858965842418675,0.08270357175689727
0.10015572320639901,0.08837628374480308
0.06974766404146522,0.0780832368990815
0.07385316822148136,0.08148741713164494
0.1426219376046875,0.07659073208435727
0.09097701341781896,0.08156890361642877
0.1033848989852402,0.08218750806242978
0.08793172942878207,0.08157445878320353
0.09507979407026071,0.08637817951905898
0.08556132137985382,0.08389997644426513
0.10216432497164718,0.08021495250765363
0.09687336843813646,0.08915490298780629
0.09876612170525974,0.08897628516748218
0.08099444246640014,0.08470079373357992
0.07850309306196691,0.09011108035872843
0.0782284182486599,0.0857170537621914
0.0748027672543492,0.08572012548405211
0.09036979779357127,0.08778876417575673
0.07265457647817872,0.07877080327624579
0.06952955105811864,0.08372875642095481
0.07217436017698434,0.08655303732817707
0.07444052726740645,0.08675364338529484
0.08469890440935572,0.07846524318097718
0.09527555101431442,0.08860759010786581
0.08078088222248427,0.08205832048975636
0.07813385968607878,0.08999895393837107
0.06868795825609085,0.08022617849512259
