true I(max)-I(650),predicted I(max)-I(650)
0.081847440263005,0.15591359318654754
0.021206547260493838,0.15269995107239856
0.10721730407118321,0.1333274488880051
0.1691039845968107,0.1277737913489983
0.06489152223961404,0.12708528477798453
0.1416055645209417,0.1441984601615635
0.17949206475735224,0.139471430410816
0.08641120541099946,0.12324286628634061
0.15810974489584254,0.14070201189406828
0.1584142917341237,0.1369414700730264
0.11694626892908411,0.13354313840878335
0.11968196657996807,0.13058025646913646
0.11585591405116719,0.13564117820221155
0.1050560848001428,0.13161395324438252
0.10259846143731119,0.1286697856045859
0.17149976033825842,0.14034201034687405
0.1810625967893148,0.14094090165095113
0.16249602314714595,0.11190600664837282
0.10656047415966682,0.12915979750990733
0.11888776189576991,0.1270832592138009
0.13077892242675887,0.13872414966837424
0.12939934578103598,0.13571607234859948
0.1813528350547674,0.14444631497938604
0.1788166881767574,0.1420740910439141
0.20933942013307663,0.13886641390040896
0.16914237401366983,0.1367235937392227
0.1105189478691784,0.12594724741940638
0.17868657200286642,0.14067557671394793
0.21136002164691647,0.11973331781210164
0.11550096812991242,0.13536496557028974
0.12097509531881277,0.13604951474691562
0.08066580834352291,0.1316020821013043
0.06121362608869731,0.12885995445376086
0.10717365971247493,0.13799953780592183
0.17930444032121545,0.14483622875311625
0.21937129598958924,0.10078343675005527
0.12437932345206246,0.13774438188558377
0.12848572168740807,0.1395933801696101
0.13881828930672857,0.14264262610662223
0.17302906767014292,0.14183963577136696
0.1672529457749854,0.13328697127240463
0.13510314281207947,0.13588634426110052
0.10894629501383081,0.1338667433842169
0.12034572614149802,0.12492079201216093
0.13415781558537504,0.14097104722741524
