true I(max),predicted I(max)
0.1626076089746671,0.23856956518748568
0.04124127600052185,0.23675457492281482
0.1798660067657943,0.2191177201916886
0.2674590190867256,0.20823729700825017
0.15417780802397493,0.20780952663881447
0.21522758999417685,0.22997325956440712
0.2576912474094953,0.21048168751887597
0.16335414708890314,0.22090785904701032
0.22694518145886244,0.21089059975930788
0.2405070429696137,0.21892953990519498
0.19558664536293224,0.22508157682653013
0.19612363110747474,0.1989672310561662
0.1913143932626714,0.22334342550501693
0.19389186314341075,0.2232451130356805
0.1819180002806525,0.21792181273534963
0.248887833665965,0.23559868163565723
0.2569319025397533,0.21066198568959166
0.2665443756451579,0.20598905596033354
0.18515013258385357,0.21139790648478707
0.21904348510216892,0.19943988527417036
0.2005265864682241,0.21758023585203445
0.20325251400251734,0.22093693214935878
0.3239747726594549,0.21396868655770557
0.26979370159457633,0.21839106627128224
0.31272431911831683,0.22581019700766175
0.2570741034424519,0.2073501986239787
0.2055987419394391,0.21396200910794697
0.26424789338272026,0.22810491860063023
0.31352434661856365,0.20763220150613743
0.21237433656804888,0.2322954624439872
0.2197412170240725,0.23039750755231206
0.16166025080992305,0.20256923428182091
0.13971671915066422,0.21308012724178588
0.18540207796113484,0.22924349874866765
0.25410720757556465,0.21839263606068532
0.3097410937831605,0.1958810323406692
0.19703389993024117,0.2168475236301656
0.19801527274552672,0.22927290009751816
0.2109926494837129,0.2302512774193246
0.24746959493754936,0.23718618205590677
0.25195185018434113,0.213428568884378
0.2303786938263939,0.22808096788249857
0.18972717723631508,0.20157300534478767
0.1984795858275768,0.20140851817384778
0.20284577384146588,0.22564998575343917
