true I(650),predicted I(650)
0.08076016871166211,0.08492273947877446
0.02003472874002801,0.07832529042948906
0.0726487026946111,0.08217178737092053
0.09835503448991488,0.08865419820230028
0.08928628578436089,0.08797354553493238
0.07362202547323515,0.08544361223284114
0.07819918265214305,0.07672652165840585
0.07694294167790368,0.08992533081804935
0.06883543656301991,0.07300624982615425
0.08209275123549001,0.07863258363214619
0.07864037643384814,0.08383058827422833
0.07644166452750667,0.08214523201697063
0.07545847921150423,0.07716923580476379
0.08883577834326796,0.08918637443970959
0.07931953884334131,0.08385599491676489
0.07738807332770657,0.08539495109692949
0.0758693057504385,0.07423411674247216
0.10404835249801196,0.08719909211746116
0.07858965842418675,0.08232388126927655
0.10015572320639901,0.08731246968604081
0.06974766404146522,0.0768771819061402
0.07385316822148136,0.07849214036932398
0.1426219376046875,0.07598121653839142
0.09097701341781896,0.07963775864810341
0.1033848989852402,0.08110090343362701
0.08793172942878207,0.07973856519320559
0.09507979407026071,0.086200990742728
0.08556132137985382,0.0837933620821236
0.10216432497164718,0.07882168366447126
0.09687336843813646,0.0891198146925459
0.09876612170525974,0.0890103012989206
0.08099444246640014,0.08446400227798187
0.07850309306196691,0.08968571266239504
0.0782284182486599,0.08567304763236722
0.0748027672543492,0.08235935003728126
0.09036979779357127,0.0877516206929978
0.07265457647817872,0.07576093182659685
0.06952955105811864,0.0832097938924087
0.07217436017698434,0.08591369292950747
0.07444052726740645,0.0853931173528114
0.08469890440935572,0.07493782786455355
0.09527555101431442,0.08855061079642598
0.08078088222248427,0.08162308370762897
0.07813385968607878,0.08957166767645708
0.06868795825609085,0.07934141170586646
