true I(400),predicted I(400)
0.13569354390693175,0.1791439506375785
0.04103764318193681,0.1774736138195522
0.14784712404805822,0.16769183964556106
0.20866709367929917,0.16538882003081276
0.13702990768564244,0.1660518016713926
0.1667068608141612,0.17522155603673473
0.19214724864437766,0.161895367799256
0.13634480787019873,0.17174945639137235
0.17143470167773628,0.15905011280190853
0.17626014195982317,0.16787371709774052
0.15837744435814324,0.17332927146628666
0.15570780665223916,0.16022196332370353
0.15350659617971454,0.1666197228570388
0.1619816676155674,0.17294471106219753
0.15029849757246902,0.1705503703178451
0.185725659223605,0.17940603626265167
0.19305114299511905,0.1603874475559916
0.2000815984291497,0.16574888388113548
0.15409561439026104,0.16492268293856152
0.17897347846552222,0.16130262824738154
0.15522542688175492,0.16338535755883482
0.15849972465118983,0.1678700783153196
0.2530608887290773,0.1634996888217597
0.18707137755149617,0.16767319702029512
0.2228044624122183,0.17214199937041486
0.196115760134166,0.16074432883455497
0.1697993476919729,0.17002081229133423
0.19045584772965019,0.17706750211193986
0.21991712171531602,0.16035058813763187
0.1738776820569506,0.17945153349170237
0.176163925804305,0.17772671348979194
0.13902731726966153,0.16417317940084797
0.12462081741450347,0.16750246365146187
0.15112329410521208,0.17551559090603835
0.17896287264188937,0.16764620493782198
0.20580839023745243,0.15906196051091576
0.1563944064343169,0.16233561780859693
0.1552946575340757,0.17392932813154333
0.1619084836532636,0.17491602461454944
0.1742768810685092,0.18132606461777817
0.17880111200376386,0.16178500231423446
0.1808958963067404,0.176374925034316
0.1572301523272487,0.16274662997333333
0.15803832271705248,0.16229762170425388
0.1551444140027855,0.17059112586971997
