v АК,v ЦН,ang
-0.5,-0.32000000000000006,-0.0006552491988559232
-0.4824120603015075,-0.32000000000000006,-0.0006607777781362713
-0.4648241206030151,-0.32000000000000006,-0.0006663063574166194
-0.4472361809045226,-0.32000000000000006,-0.0006718349366969676
-0.4296482412060302,-0.32000000000000006,-0.0006773635159773156
-0.4120603015075377,-0.32000000000000006,-0.0006828920952576638
-0.3944723618090452,-0.32000000000000006,-0.000688420674538012
-0.37688442211055273,-0.32000000000000006,-0.0006939492538183601
-0.3592964824120603,-0.32000000000000006,-0.0006994778330987082
-0.3417085427135679,-0.32000000000000006,-0.0007050064123790564
-0.3241206030150754,-0.32000000000000006,-0.0007105349916594044
-0.3065326633165829,-0.32000000000000006,-0.0007160635709397526
-0.2889447236180904,-0.32000000000000006,-0.0007215921502201007
-0.271356783919598,-0.32000000000000006,-0.0007271207295004489
-0.2537688442211055,-0.32000000000000006,-0.000732649308780797
-0.2361809045226131,-0.32000000000000006,-0.0007381778880611451
-0.2185929648241206,-0.32000000000000006,-0.0007437064673414932
-0.20100502512562812,-0.32000000000000006,-0.0007492350466218414
-0.1834170854271357,-0.32000000000000006,-0.0007547636259021895
-0.1658291457286432,-0.32000000000000006,-0.0007602922051825377
-0.14824120603015079,-0.32000000000000006,-0.0007658207844628858
-0.1306532663316583,-0.32000000000000006,-0.0007713493637432339
-0.11306532663316582,-0.32000000000000006,-0.000776877943023582
-0.09547738693467339,-0.32000000000000006,-0.0007824065223039302
-0.07788944723618091,-0.32000000000000006,-0.0007879351015842783
-0.060301507537688426,-0.32000000000000006,-0.0007934636808646265
-0.042713567839196,-0.32000000000000006,-0.0007989922601449746
-0.025125628140703515,-0.32000000000000006,-0.0008045208394253227
-0.007537688442211032,-0.32000000000000006,-0.0008100494187056708
0.01005025125628145,-0.32000000000000006,-0.000815577997986019
0.027638190954773822,-0.32000000000000006,-0.0008211065772663671
0.045226130653266305,-0.32000000000000006,-0.0008266351565467152
0.06281407035175879,-0.32000000000000006,-0.0008321637358270634
0.08040201005025127,-0.32000000000000006,-0.0008376923151074115
0.09798994974874375,-0.32000000000000006,-0.0008432208943877596
0.11557788944723613,-0.32000000000000006,-0.0008487494736681078
0.1331658291457286,-0.32000000000000006,-0.0008542780529484559
0.1507537688442211,-0.32000000000000006,-0.000859806632228804
0.16834170854271358,-0.32000000000000006,-0.0008653352115091522
0.18592964824120606,-0.32000000000000006,-0.0008708637907895003
0.20351758793969843,-0.32000000000000006,-0.0008763923700698484
0.2211055276381909,-0.32000000000000006,-0.0008819209493501966
0.2386934673366834,-0.32000000000000006,-0.0008874495286305446
0.2562814070351759,-0.32000000000000006,-0.0008929781079108928
0.27386934673366836,-0.32000000000000006,-0.000898506687191241
0.29145728643216084,-0.32000000000000006,-0.0009040352664715891
0.3090452261306532,-0.32000000000000006,-0.0009095638457519372
0.3266331658291457,-0.32000000000000006,-0.0009150924250322854
0.3442211055276382,-0.32000000000000006,-0.0009206210043126334
0.36180904522613067,-0.32000000000000006,-0.0009261495835929816
0.37939698492462315,-0.32000000000000006,-0.0009316781628733298
0.3969849246231155,-0.32000000000000006,-0.0009372067421536778
0.414572864321608,-0.32000000000000006,-0.000942735321434026
0.4321608040201005,-0.32000000000000006,-0.0009482639007143741
0.44974874371859297,-0.32000000000000006,-0.0009537924799947222
0.46733668341708545,-0.32000000000000006,-0.0009593210592750704
0.48492462311557794,-0.32000000000000006,-0.0009648496385554185
0.5025125628140703,-0.32000000000000006,-0.0009703782178357666
0.5201005025125629,-0.32000000000000006,-0.0009759067971161148
0.5376884422110553,-0.32000000000000006,-0.000981435376396463
0.5552763819095476,-0.32000000000000006,-0.0009869639556768111
