v АК,v ЦН,I(max)-I(650)
-0.5,-0.32000000000000006,0.10648879946044089
-0.4824120603015075,-0.32000000000000006,0.10668521869751257
-0.4648241206030151,-0.32000000000000006,0.10688163793458424
-0.4472361809045226,-0.32000000000000006,0.10707805717165593
-0.4296482412060302,-0.32000000000000006,0.10727447640872761
-0.4120603015075377,-0.32000000000000006,0.10747089564579929
-0.3944723618090452,-0.32000000000000006,0.10766731488287097
-0.37688442211055273,-0.32000000000000006,0.10786373411994266
-0.3592964824120603,-0.32000000000000006,0.10806015335701434
-0.3417085427135679,-0.32000000000000006,0.10825657259408601
-0.3241206030150754,-0.32000000000000006,0.1084529918311577
-0.3065326633165829,-0.32000000000000006,0.10864941106822938
-0.2889447236180904,-0.32000000000000006,0.10884583030530107
-0.271356783919598,-0.32000000000000006,0.10904224954237274
-0.2537688442211055,-0.32000000000000006,0.10923866877944442
-0.2361809045226131,-0.32000000000000006,0.10943508801651611
-0.2185929648241206,-0.32000000000000006,0.10963150725358779
-0.20100502512562812,-0.32000000000000006,0.10982792649065946
-0.1834170854271357,-0.32000000000000006,0.11002434572773115
-0.1658291457286432,-0.32000000000000006,0.11022076496480283
-0.14824120603015079,-0.32000000000000006,0.11041718420187452
-0.1306532663316583,-0.32000000000000006,0.11061360343894619
-0.11306532663316582,-0.32000000000000006,0.11081002267601787
-0.09547738693467339,-0.32000000000000006,0.11100644191308956
-0.07788944723618091,-0.32000000000000006,0.11120286115016123
-0.060301507537688426,-0.32000000000000006,0.11139928038723292
-0.042713567839196,-0.32000000000000006,0.1115956996243046
-0.025125628140703515,-0.32000000000000006,0.11179211886137629
-0.007537688442211032,-0.32000000000000006,0.11198853809844796
0.01005025125628145,-0.32000000000000006,0.11218495733551964
0.027638190954773822,-0.32000000000000006,0.11238137657259133
0.045226130653266305,-0.32000000000000006,0.11257779580966301
0.06281407035175879,-0.32000000000000006,0.11277421504673468
0.08040201005025127,-0.32000000000000006,0.11297063428380637
0.09798994974874375,-0.32000000000000006,0.11316705352087805
0.11557788944723613,-0.32000000000000006,0.11336347275794974
0.1331658291457286,-0.32000000000000006,0.11355989199502141
0.1507537688442211,-0.32000000000000006,0.1137563112320931
0.16834170854271358,-0.32000000000000006,0.11395273046916478
0.18592964824120606,-0.32000000000000006,0.11414914970623646
0.20351758793969843,-0.32000000000000006,0.11434556894330813
0.2211055276381909,-0.32000000000000006,0.11454198818037982
0.2386934673366834,-0.32000000000000006,0.1147384074174515
0.2562814070351759,-0.32000000000000006,0.11493482665452319
0.27386934673366836,-0.32000000000000006,0.11513124589159486
0.29145728643216084,-0.32000000000000006,0.11532766512866655
0.3090452261306532,-0.32000000000000006,0.11552408436573823
0.3266331658291457,-0.32000000000000006,0.1157205036028099
0.3442211055276382,-0.32000000000000006,0.11591692283988159
0.36180904522613067,-0.32000000000000006,0.11611334207695327
0.37939698492462315,-0.32000000000000006,0.11630976131402496
0.3969849246231155,-0.32000000000000006,0.11650618055109663
0.414572864321608,-0.32000000000000006,0.11670259978816831
0.4321608040201005,-0.32000000000000006,0.11689901902524
0.44974874371859297,-0.32000000000000006,0.11709543826231168
0.46733668341708545,-0.32000000000000006,0.11729185749938335
0.48492462311557794,-0.32000000000000006,0.11748827673645504
0.5025125628140703,-0.32000000000000006,0.11768469597352672
0.5201005025125629,-0.32000000000000006,0.11788111521059841
0.5376884422110553,-0.32000000000000006,0.11807753444767008
0.5552763819095476,-0.32000000000000006,0.11827395368474176
0.5728643216080402,-0.32000000000000006,0.11847037292181345
0.5904522613065326,-0.32000000000000006,0.11866679215888513
0.6080402010050252,-0.32000000000000006,0.1188632113959568
0.6256281407035176,-0.32000000000000006,0.11905963063302849
0.64321608040201,-0.32000000000000006,0.11925604987010018
0.6608040201005025,-0.32000000000000006,0.11945246910717186
0.6783919597989949,-0.32000000000000006,0.11964888834424353
0.6959798994974875,-0.32000000000000006,0.11984530758131522
0.7135678391959799,-0.32000000000000006,0.1200417268183869
0.7311557788944723,-0.32000000000000006,0.12023814605545857
0.7487437185929648,-0.32000000000000006,0.12043456529253026
0.7663316582914572,-0.32000000000000006,0.12063098452960194
0.7839195979899498,-0.32000000000000006,0.12082740376667363
0.8015075376884422,-0.32000000000000006,0.1210238230037453
0.8190954773869346,-0.32000000000000006,0.12122024224081698
0.8366834170854272,-0.32000000000000006,0.12141666147788867
0.8542713567839195,-0.32000000000000006,0.12161308071496035
0.8718592964824121,-0.32000000000000006,0.12180949995203202
0.8894472361809045,-0.32000000000000006,0.12200591918910371
0.9070351758793969,-0.32000000000000006,0.1222023384261754
0.9246231155778895,-0.32000000000000006,0.12239875766324708
0.9422110552763818,-0.32000000000000006,0.12259517690031875
0.9597989949748744,-0.32000000000000006,0.12279159613739044
0.9773869346733668,-0.32000000000000006,0.12298801537446212
0.9949748743718594,-0.32000000000000006,0.1231844346115338
1.0125628140703518,-0.32000000000000006,0.12338085384860548
1.0301507537688441,-0.32000000000000006,0.12357727308567716
1.0477386934673367,-0.32000000000000006,0.12377369232274885
1.065326633165829,-0.32000000000000006,0.12397011155982052
1.0829145728643217,-0.32000000000000006,0.1241665307968922
1.100502512562814,-0.32000000000000006,0.12436295003396389
1.1180904522613064,-0.32000000000000006,0.12455936927103557
1.135678391959799,-0.32000000000000006,0.12475578850810726
1.1532663316582914,-0.32000000000000006,0.12495220774517893
1.170854271356784,-0.32000000000000006,0.1251486269822506
1.1884422110552764,-0.32000000000000006,0.1253450462193223
1.2060301507537687,-0.32000000000000006,0.12554146545639397
1.2236180904522613,-0.32000000000000006,0.12573788469346567
1.2412060301507537,-0.32000000000000006,0.12593430393053734
1.2587939698492463,-0.32000000000000006,0.126130723167609
1.2763819095477387,-0.32000000000000006,0.1263271424046807
1.293969849246231,-0.32000000000000006,0.12652356164175238
1.3115577889447236,-0.32000000000000006,0.12671998087882405
1.329145728643216,-0.32000000000000006,0.12691640011589575
1.3467336683417086,-0.32000000000000006,0.12711281935296742
1.364321608040201,-0.32000000000000006,0.12730923859003912
1.3819095477386933,-0.32000000000000006,0.1275056578271108
1.399497487437186,-0.32000000000000006,0.12770207706418246
1.4170854271356783,-0.32000000000000006,0.12789849630125416
1.434673366834171,-0.32000000000000006,0.12809491553832583
1.4522613065326633,-0.32000000000000006,0.1282913347753975
1.4698492462311559,-0.32000000000000006,0.1284877540124692
1.4874371859296482,-0.32000000000000006,0.12868417324954087
1.5050251256281406,-0.32000000000000006,0.12888059248661254
1.5226130653266332,-0.32000000000000006,0.12907701172368424
