v АК,v ЦН,I(max)
-0.5,-0.32000000000000006,0.19326513796051326
-0.4824120603015075,-0.32000000000000006,0.19340972846051782
-0.4648241206030151,-0.32000000000000006,0.19355431896052236
-0.4472361809045226,-0.32000000000000006,0.1936989094605269
-0.4296482412060302,-0.32000000000000006,0.19384349996053146
-0.4120603015075377,-0.32000000000000006,0.193988090460536
-0.3944723618090452,-0.32000000000000006,0.19413268096054054
-0.37688442211055273,-0.32000000000000006,0.1942772714605451
-0.3592964824120603,-0.32000000000000006,0.19442186196054964
-0.3417085427135679,-0.32000000000000006,0.19456645246055418
-0.3241206030150754,-0.32000000000000006,0.19471104296055874
-0.3065326633165829,-0.32000000000000006,0.19485563346056328
-0.2889447236180904,-0.32000000000000006,0.19500022396056782
-0.271356783919598,-0.32000000000000006,0.19514481446057239
-0.2537688442211055,-0.32000000000000006,0.19528940496057692
-0.2361809045226131,-0.32000000000000006,0.1954339954605815
-0.2185929648241206,-0.32000000000000006,0.19557858596058603
-0.20100502512562812,-0.32000000000000006,0.19572317646059056
-0.1834170854271357,-0.32000000000000006,0.19586776696059513
-0.1658291457286432,-0.32000000000000006,0.19601235746059967
-0.14824120603015079,-0.32000000000000006,0.1961569479606042
-0.1306532663316583,-0.32000000000000006,0.19630153846060877
-0.11306532663316582,-0.32000000000000006,0.1964461289606133
-0.09547738693467339,-0.32000000000000006,0.19659071946061785
-0.07788944723618091,-0.32000000000000006,0.1967353099606224
-0.060301507537688426,-0.32000000000000006,0.19687990046062695
-0.042713567839196,-0.32000000000000006,0.1970244909606315
-0.025125628140703515,-0.32000000000000006,0.19716908146063605
-0.007537688442211032,-0.32000000000000006,0.1973136719606406
0.01005025125628145,-0.32000000000000006,0.19745826246064513
0.027638190954773822,-0.32000000000000006,0.1976028529606497
0.045226130653266305,-0.32000000000000006,0.19774744346065423
0.06281407035175879,-0.32000000000000006,0.19789203396065877
0.08040201005025127,-0.32000000000000006,0.19803662446066334
0.09798994974874375,-0.32000000000000006,0.19818121496066787
0.11557788944723613,-0.32000000000000006,0.1983258054606724
0.1331658291457286,-0.32000000000000006,0.19847039596067698
0.1507537688442211,-0.32000000000000006,0.19861498646068151
0.16834170854271358,-0.32000000000000006,0.19875957696068605
0.18592964824120606,-0.32000000000000006,0.19890416746069062
0.20351758793969843,-0.32000000000000006,0.19904875796069516
0.2211055276381909,-0.32000000000000006,0.1991933484606997
0.2386934673366834,-0.32000000000000006,0.19933793896070426
0.2562814070351759,-0.32000000000000006,0.1994825294607088
0.27386934673366836,-0.32000000000000006,0.19962711996071336
0.29145728643216084,-0.32000000000000006,0.1997717104607179
0.3090452261306532,-0.32000000000000006,0.19991630096072244
0.3266331658291457,-0.32000000000000006,0.200060891460727
0.3442211055276382,-0.32000000000000006,0.20020548196073154
0.36180904522613067,-0.32000000000000006,0.20035007246073608
0.37939698492462315,-0.32000000000000006,0.20049466296074064
0.3969849246231155,-0.32000000000000006,0.20063925346074518
0.414572864321608,-0.32000000000000006,0.20078384396074972
0.4321608040201005,-0.32000000000000006,0.20092843446075428
0.44974874371859297,-0.32000000000000006,0.20107302496075882
0.46733668341708545,-0.32000000000000006,0.20121761546076336
0.48492462311557794,-0.32000000000000006,0.20136220596076793
0.5025125628140703,-0.32000000000000006,0.20150679646077246
0.5201005025125629,-0.32000000000000006,0.201651386960777
0.5376884422110553,-0.32000000000000006,0.20179597746078157
0.5552763819095476,-0.32000000000000006,0.2019405679607861
0.5728643216080402,-0.32000000000000006,0.20208515846079064
0.5904522613065326,-0.32000000000000006,0.2022297489607952
0.6080402010050252,-0.32000000000000006,0.20237433946079975
0.6256281407035176,-0.32000000000000006,0.20251892996080428
0.64321608040201,-0.32000000000000006,0.20266352046080885
0.6608040201005025,-0.32000000000000006,0.2028081109608134
0.6783919597989949,-0.32000000000000006,0.20295270146081792
0.6959798994974875,-0.32000000000000006,0.2030972919608225
0.7135678391959799,-0.32000000000000006,0.20324188246082703
0.7311557788944723,-0.32000000000000006,0.20338647296083157
0.7487437185929648,-0.32000000000000006,0.20353106346083613
0.7663316582914572,-0.32000000000000006,0.20367565396084067
0.7839195979899498,-0.32000000000000006,0.20382024446084523
0.8015075376884422,-0.32000000000000006,0.20396483496084977
0.8190954773869346,-0.32000000000000006,0.2041094254608543
0.8366834170854272,-0.32000000000000006,0.20425401596085888
0.8542713567839195,-0.32000000000000006,0.2043986064608634
0.8718592964824121,-0.32000000000000006,0.20454319696086795
0.8894472361809045,-0.32000000000000006,0.20468778746087252
0.9070351758793969,-0.32000000000000006,0.20483237796087705
0.9246231155778895,-0.32000000000000006,0.2049769684608816
0.9422110552763818,-0.32000000000000006,0.20512155896088616
0.9597989949748744,-0.32000000000000006,0.2052661494608907
0.9773869346733668,-0.32000000000000006,0.20541073996089523
0.9949748743718594,-0.32000000000000006,0.2055553304608998
1.0125628140703518,-0.32000000000000006,0.20569992096090434
1.0301507537688441,-0.32000000000000006,0.20584451146090887
1.0477386934673367,-0.32000000000000006,0.20598910196091344
1.065326633165829,-0.32000000000000006,0.20613369246091798
1.0829145728643217,-0.32000000000000006,0.20627828296092252
1.100502512562814,-0.32000000000000006,0.20642287346092708
1.1180904522613064,-0.32000000000000006,0.20656746396093162
1.135678391959799,-0.32000000000000006,0.20671205446093616
1.1532663316582914,-0.32000000000000006,0.20685664496094072
1.170854271356784,-0.32000000000000006,0.20700123546094526
1.1884422110552764,-0.32000000000000006,0.2071458259609498
1.2060301507537687,-0.32000000000000006,0.20729041646095436
1.2236180904522613,-0.32000000000000006,0.2074350069609589
1.2412060301507537,-0.32000000000000006,0.20757959746096344
1.2587939698492463,-0.32000000000000006,0.207724187960968
1.2763819095477387,-0.32000000000000006,0.20786877846097254
1.293969849246231,-0.32000000000000006,0.2080133689609771
1.3115577889447236,-0.32000000000000006,0.20815795946098165
1.329145728643216,-0.32000000000000006,0.20830254996098618
1.3467336683417086,-0.32000000000000006,0.20844714046099075
