true weight,predicted weight
0.15567594904010812,0.21403942490191377
0.0396073837315944,0.2161003574093003
0.1718241222802417,0.20419519415997966
0.25270457890966747,0.20073344188969103
0.14950408203356597,0.2009793964752568
0.20309572766663705,0.21054618627997687
0.24130524771821588,0.20884155837827945
0.15658388194562248,0.19716134766727025
0.21306260750024653,0.20916874818254638
0.2244282079633628,0.20455404321439888
0.18623816760433387,0.2035448557078925
0.1859995339209551,0.20267994887974292
0.18177643744124028,0.20421091169056313
0.1856218028351419,0.2049620500439697
0.1739142124502287,0.20043495848050707
0.2330895075932548,0.21093851591425875
0.24094948263385663,0.2088375862512928
0.2499046093208075,0.19480869065054457
0.17721554026692918,0.20126375318438514
0.2089203712366442,0.19994217249183968
0.18917818209259252,0.20726078434892084
0.19206423542377896,0.20469150323241034
0.3062336095552941,0.20323941773337356
0.24910983619009702,0.20832603646542489
0.29021881824833257,0.20807857257860357
0.2418232114493801,0.20671056242713393
0.19654845441067959,0.19830822256158162
0.2457689883366559,0.21174680477549818
0.2900320237530556,0.19657737612111748
0.20271647248974278,0.20732621828541833
0.20871420334828944,0.20866495753382736
0.15588185852252762,0.20381871840968957
0.13565349988630138,0.2028515332570571
0.17671940944946496,0.20960596034697487
0.23531963267229436,0.21135000871488926
0.28375733852150054,0.1792127830472233
0.18687389237834628,0.20657081498519844
0.18733043660337778,0.20713877664133812
0.19872006808317705,0.20889213632538584
0.22916387604710656,0.21351251287486941
0.23365886204290182,0.20220181585531272
0.2180060513630659,0.20836118176437834
0.18152459287321038,0.20522965668881027
0.1880610676111995,0.19932754078408854
0.19090988878077,0.20876237271876963
