v АК,v ЦН,height
-0.5,-0.32000000000000006,37.93600183753507
-0.4824120603015075,-0.32000000000000006,37.85331921340448
-0.4648241206030151,-0.32000000000000006,37.770636589273884
-0.4472361809045226,-0.32000000000000006,37.68795396514329
-0.4296482412060302,-0.32000000000000006,37.605271341012696
-0.4120603015075377,-0.32000000000000006,37.522588716882105
-0.3944723618090452,-0.32000000000000006,37.43990609275151
-0.37688442211055273,-0.32000000000000006,37.357223468620916
-0.3592964824120603,-0.32000000000000006,37.27454084449032
-0.3417085427135679,-0.32000000000000006,37.19185822035973
-0.3241206030150754,-0.32000000000000006,37.10917559622913
-0.3065326633165829,-0.32000000000000006,37.02649297209854
-0.2889447236180904,-0.32000000000000006,36.94381034796794
-0.271356783919598,-0.32000000000000006,36.86112772383735
-0.2537688442211055,-0.32000000000000006,36.77844509970675
-0.2361809045226131,-0.32000000000000006,36.69576247557616
-0.2185929648241206,-0.32000000000000006,36.61307985144556
-0.20100502512562812,-0.32000000000000006,36.530397227314964
-0.1834170854271357,-0.32000000000000006,36.44771460318437
-0.1658291457286432,-0.32000000000000006,36.365031979053775
-0.14824120603015079,-0.32000000000000006,36.282349354923184
-0.1306532663316583,-0.32000000000000006,36.199666730792586
-0.11306532663316582,-0.32000000000000006,36.116984106661995
-0.09547738693467339,-0.32000000000000006,36.0343014825314
-0.07788944723618091,-0.32000000000000006,35.951618858400806
-0.060301507537688426,-0.32000000000000006,35.86893623427021
-0.042713567839196,-0.32000000000000006,35.78625361013962
-0.025125628140703515,-0.32000000000000006,35.70357098600902
-0.007537688442211032,-0.32000000000000006,35.62088836187843
0.01005025125628145,-0.32000000000000006,35.53820573774783
0.027638190954773822,-0.32000000000000006,35.45552311361724
0.045226130653266305,-0.32000000000000006,35.37284048948664
0.06281407035175879,-0.32000000000000006,35.29015786535605
0.08040201005025127,-0.32000000000000006,35.20747524122545
0.09798994974874375,-0.32000000000000006,35.124792617094855
0.11557788944723613,-0.32000000000000006,35.042109992964264
0.1331658291457286,-0.32000000000000006,34.959427368833666
0.1507537688442211,-0.32000000000000006,34.876744744703075
0.16834170854271358,-0.32000000000000006,34.79406212057248
0.18592964824120606,-0.32000000000000006,34.711379496441886
0.20351758793969843,-0.32000000000000006,34.62869687231129
0.2211055276381909,-0.32000000000000006,34.5460142481807
0.2386934673366834,-0.32000000000000006,34.4633316240501
0.2562814070351759,-0.32000000000000006,34.38064899991951
0.27386934673366836,-0.32000000000000006,34.29796637578891
0.29145728643216084,-0.32000000000000006,34.21528375165832
0.3090452261306532,-0.32000000000000006,34.13260112752772
0.3266331658291457,-0.32000000000000006,34.04991850339713
0.3442211055276382,-0.32000000000000006,33.96723587926653
0.36180904522613067,-0.32000000000000006,33.88455325513594
0.37939698492462315,-0.32000000000000006,33.80187063100534
0.3969849246231155,-0.32000000000000006,33.71918800687475
0.414572864321608,-0.32000000000000006,33.636505382744154
0.4321608040201005,-0.32000000000000006,33.55382275861356
0.44974874371859297,-0.32000000000000006,33.471140134482965
0.46733668341708545,-0.32000000000000006,33.38845751035237
0.48492462311557794,-0.32000000000000006,33.305774886221776
0.5025125628140703,-0.32000000000000006,33.22309226209118
0.5201005025125629,-0.32000000000000006,33.14040963796059
0.5376884422110553,-0.32000000000000006,33.05772701382999
0.5552763819095476,-0.32000000000000006,32.9750443896994
0.5728643216080402,-0.32000000000000006,32.8923617655688
0.5904522613065326,-0.32000000000000006,32.80967914143821
0.6080402010050252,-0.32000000000000006,32.72699651730761
0.6256281407035176,-0.32000000000000006,32.64431389317702
0.64321608040201,-0.32000000000000006,32.56163126904642
0.6608040201005025,-0.32000000000000006,32.47894864491583
0.6783919597989949,-0.32000000000000006,32.396266020785234
0.6959798994974875,-0.32000000000000006,32.31358339665464
0.7135678391959799,-0.32000000000000006,32.230900772524045
0.7311557788944723,-0.32000000000000006,32.148218148393454
0.7487437185929648,-0.32000000000000006,32.065535524262856
0.7663316582914572,-0.32000000000000006,31.98285290013226
0.7839195979899498,-0.32000000000000006,31.900170276001667
0.8015075376884422,-0.32000000000000006,31.817487651871073
0.8190954773869346,-0.32000000000000006,31.734805027740478
0.8366834170854272,-0.32000000000000006,31.652122403609884
0.8542713567839195,-0.32000000000000006,31.56943977947929
0.8718592964824121,-0.32000000000000006,31.486757155348695
0.8894472361809045,-0.32000000000000006,31.4040745312181
0.9070351758793969,-0.32000000000000006,31.321391907087506
0.9246231155778895,-0.32000000000000006,31.23870928295691
0.9422110552763818,-0.32000000000000006,31.156026658826313
0.9597989949748744,-0.32000000000000006,31.07334403469572
0.9773869346733668,-0.32000000000000006,30.990661410565124
0.9949748743718594,-0.32000000000000006,30.90797878643453
1.0125628140703518,-0.32000000000000006,30.825296162303935
1.0301507537688441,-0.32000000000000006,30.74261353817334
1.0477386934673367,-0.32000000000000006,30.659930914042747
1.065326633165829,-0.32000000000000006,30.577248289912152
1.0829145728643217,-0.32000000000000006,30.494565665781558
1.100502512562814,-0.32000000000000006,30.411883041650963
1.1180904522613064,-0.32000000000000006,30.32920041752037
1.135678391959799,-0.32000000000000006,30.246517793389774
1.1532663316582914,-0.32000000000000006,30.16383516925918
1.170854271356784,-0.32000000000000006,30.081152545128585
1.1884422110552764,-0.32000000000000006,29.99846992099799
1.2060301507537687,-0.32000000000000006,29.915787296867396
1.2236180904522613,-0.32000000000000006,29.833104672736802
1.2412060301507537,-0.32000000000000006,29.750422048606204
1.2587939698492463,-0.32000000000000006,29.667739424475613
1.2763819095477387,-0.32000000000000006,29.585056800345015
1.293969849246231,-0.32000000000000006,29.502374176214424
1.3115577889447236,-0.32000000000000006,29.419691552083826
1.329145728643216,-0.32000000000000006,29.33700892795323
1.3467336683417086,-0.32000000000000006,29.254326303822637
1.364321608040201,-0.32000000000000006,29.171643679692043
1.3819095477386933,-0.32000000000000006,29.088961055561448
1.399497487437186,-0.32000000000000006,29.006278431430854
1.4170854271356783,-0.32000000000000006,28.92359580730026
1.434673366834171,-0.32000000000000006,28.840913183169665
1.4522613065326633,-0.32000000000000006,28.75823055903907
1.4698492462311559,-0.32000000000000006,28.675547934908476
1.4874371859296482,-0.32000000000000006,28.59286531077788
1.5050251256281406,-0.32000000000000006,28.510182686647287
1.5226130653266332,-0.32000000000000006,28.427500062516692
1.5402010050251258,-0.32000000000000006,28.344817438386094
1.557788944723618,-0.32000000000000006,28.262134814255504
1.5753768844221105,-0.32000000000000006,28.179452190124906
1.5929648241206031,-0.32000000000000006,28.09676956599431
1.6105527638190953,-0.32000000000000006,28.01408694186372
1.6281407035175879,-0.32000000000000006,27.931404317733126
1.6457286432160805,-0.32000000000000006,27.848721693602528
1.6633165829145726,-0.32000000000000006,27.766039069471937
1.6809045226130652,-0.32000000000000006,27.68335644534134
1.6984924623115578,-0.32000000000000006,27.600673821210744
